black,hispanic,married,nodegree,treat,age,re74,re75,re78
0,0,1,0,0,23,6681.178716259939,15056.001945126636,0.0
1,0,1,0,1,35,18379.60526512841,18387.40657128835,40416.52864069747
0,0,1,0,0,39,43304.35917305107,33902.1069299332,56892.20902987868
0,0,1,0,1,50,43937.15213421729,47343.37486222091,32095.632443623956
0,0,0,0,0,18,10591.490839171112,15010.335994669676,44434.93824272399
0,0,1,0,0,53,48226.06797240641,46969.737347230664,44292.61557865412
1,0,1,1,1,43,26646.03971988793,22762.94338500098,21490.978502121703
0,0,1,0,1,29,14852.708834744419,14525.049179757927,27570.472084600806
1,0,1,1,1,43,14244.757981291203,18049.66156704065,8308.138969629043
0,0,0,0,0,34,231.61852272303804,3371.7595139094665,22120.86428568176
1,0,1,1,1,41,13978.671711263123,8094.483160417305,20555.089169429517
1,0,1,1,1,31,33427.51444489996,29457.38009207719,26577.942586984813
0,0,0,0,0,18,8134.837977029023,18731.945579487583,24179.34247395892
0,0,0,0,0,37,59154.355883361706,57940.87868558429,55968.80230021576
1,0,0,1,0,39,19977.094881330122,11951.011114811257,17083.229926321554
0,0,1,0,0,30,8098.551301484575,10616.185222617682,6155.585177067154
0,0,1,0,0,34,35590.47520221474,30648.64957059413,51413.35421518638
0,0,1,1,1,52,12700.383829590508,16002.386834548708,27281.760540088082
0,0,1,1,1,49,19915.916372343054,12403.350398816889,13531.363932692142
0,0,1,0,0,48,35894.50260510691,34441.91837304224,43530.87389999951
0,0,1,1,0,37,17468.08229770616,9825.355763605752,21108.939866066044
0,0,1,0,0,31,27490.196562556164,34477.76876168796,10743.94509914798
0,0,1,0,0,30,18081.381457217605,19344.657565793685,12142.397594689828
0,0,1,0,0,29,5968.755533291525,18061.98039435989,8326.344588726493
0,0,1,0,0,34,33007.72231940633,34650.347795111586,48050.15462496961
0,0,1,1,1,31,19258.415725639978,16056.95565515583,19813.582508433516
0,0,1,1,1,40,11052.506058854557,15790.000787902092,29086.130391566003
0,0,1,0,0,47,32273.032084623857,33544.000233176455,40969.82734200155
0,0,1,0,0,32,37028.33546005793,44175.21393746745,43456.492292340365
0,0,1,1,0,37,32735.35596607674,25496.077837710072,32748.965383024508
0,0,1,0,0,44,15435.068847027229,14444.362564248937,1313.3329660599593
0,0,1,0,0,32,0.0,0.0,0.0
0,0,1,1,0,51,4688.829290865437,0.0,0.0
0,0,1,0,0,26,29585.908521345336,19568.383909469423,25579.169460629033
0,0,1,0,1,45,27951.569056020202,30408.223522739314,41244.14290351436
0,0,0,0,0,32,23159.532214581504,13309.837052898736,38765.17397464113
0,0,1,0,0,43,16356.7461352322,29447.37435755058,16392.87652281112
0,0,1,0,0,44,14021.341781983037,14444.660808142717,18753.15218792969
0,1,1,0,1,34,757.2460023396379,19001.72420944088,8570.944480400096
0,0,1,0,0,24,4199.17095198264,0.0,5966.46531619845
1,0,1,1,1,37,2031.393818360697,0.0,16122.170866926992
0,0,0,0,0,39,32734.88585785416,21305.54730013862,37610.37169815907
0,0,1,1,1,55,12773.871750647639,18880.855926260658,21532.32568980059
0,1,1,1,0,29,28980.441937501906,29592.287459136445,41664.42568299632
0,0,1,0,0,35,34023.27167363388,28075.681949803875,31153.2425796377
1,0,0,0,1,24,1867.1434898869902,371.729402425437,12319.508701948638
0,0,1,0,0,37,20861.54753181563,23664.59045787536,6796.737079289265
0,0,0,0,0,40,12029.744996383397,14371.750230115273,15971.30622153802
0,0,1,0,0,42,49478.59388320737,51997.52332984304,44385.596429112426
0,0,1,0,0,46,47585.70061129412,39212.94288203593,47077.119595439486
1,0,1,1,0,26,11737.849024014144,6670.2523058923125,1564.3105168891616
0,0,0,1,1,16,2659.647961334904,0.0,4724.474870954669
0,0,0,1,1,36,1023.8957555495726,20941.53897941835,20908.28478080209
0,0,0,0,0,40,22360.235117677235,21289.512674677044,38176.54217047396
1,0,1,0,0,24,11000.807312405697,5469.957673063216,8336.184689579382
1,0,1,0,1,30,19201.737388442394,19427.12355797179,35531.783455241464
0,1,1,1,0,62,4189.862236494631,0.0,0.0
1,0,1,0,1,31,22703.88703488392,27350.84275765771,39331.019963733306
0,0,0,1,1,18,14753.604167250276,19398.72251497212,35311.82932181466
0,0,1,0,1,38,29978.219312346406,17693.22326503773,20667.01092415237
0,0,0,0,0,44,22914.418773475107,34815.971829680144,14748.597556714985
0,1,1,0,0,49,23891.602461139086,18695.895315333917,36230.41405950171
0,0,1,1,0,24,28379.353029038568,30383.02238139807,33931.35752977123
0,0,1,1,0,47,12841.274726403904,10467.863111248416,4618.061538263662
1,0,0,0,0,29,14574.048615013275,18928.36497565276,25070.977000984632
1,0,1,1,1,31,15554.011738192385,11958.036213762,19311.008514929024
0,0,1,0,0,32,15441.759680128762,12204.374669772482,7320.798462364652
0,0,1,0,1,44,27162.50938824869,24840.922424795826,10531.66406389606
0,0,0,0,0,26,31869.590746072456,40872.510549384984,20841.89008605714
1,0,1,1,0,41,3793.434427196098,5167.981427625142,8233.179145922863
0,0,1,0,0,36,17619.934141530135,11115.613877489604,34064.059170282606
0,0,1,1,0,37,538.8066274183657,5905.996654390392,4525.616933834013
1,0,1,1,1,29,10623.612537499224,8558.294563111347,9385.143322784526
0,0,0,0,1,31,28536.367960036143,29560.559397162026,15914.770135406583
0,0,1,0,0,27,29019.789680472677,23234.681789908416,23204.30552960276
0,0,0,0,0,23,12095.459761593931,12307.337093159224,10215.842753767709
1,0,0,0,0,28,19090.25873114494,13908.001716878454,21643.71794458472
1,0,1,1,1,33,8915.828664870918,1585.3783745797627,19257.59125946673
0,0,1,0,0,43,22152.680482352855,22735.404024701274,33771.65988953428
0,0,1,0,0,30,33475.981738090886,22940.85494071478,49174.688433885254
0,0,0,1,1,40,10265.967631415284,14852.945591518483,4230.555017761252
1,0,0,1,1,31,19197.96817441538,17526.66663609068,30155.955717284014
0,0,1,0,0,38,52305.480922695046,57481.890635550706,57479.43480987062
1,0,1,1,1,54,11594.850226656928,14859.328449177363,25917.269748326344
0,0,1,0,0,30,35327.17696920386,37701.148670833216,60910.05025435328
1,0,1,0,1,40,41382.25591093503,31596.41592597676,38154.5393539477
1,0,1,1,1,39,20455.621602713116,13452.596502789818,20918.538118341123
0,0,1,1,0,39,989.9848351146738,9652.846263744268,5841.119986029022
1,0,1,0,1,43,25494.94660397455,18105.24808363889,33776.361945401244
0,0,1,0,0,46,18348.981363836545,14001.566183582674,24521.433706156688
1,0,1,1,0,50,21427.243561504405,23538.151295976757,28534.868563978944
0,0,1,0,0,39,13513.083897106613,13421.310132376884,15324.325056937792
1,0,1,1,0,57,16881.503125066938,10173.315829637055,7095.279463183972
0,1,1,1,1,42,14739.92280782319,647.9224652052835,4690.262358294736
0,0,1,1,0,43,3617.6859747604412,3514.008965273206,9056.4776251352
0,0,1,0,1,40,26240.145375683944,25301.653202065932,27249.829313905168
0,0,1,0,0,41,26112.716608427865,40112.14297095324,33360.853038431014
0,0,1,1,1,44,10747.324188989794,7877.450809717195,9880.573358100843
0,0,1,0,0,30,33638.33497437186,31060.114834194144,35453.71263544859
0,0,1,0,0,30,30028.385499215394,24477.581419691738,13291.11900386719
0,0,0,0,0,18,21619.76582672693,9716.137205100518,6735.819592401294
0,0,1,0,0,28,18933.98189681873,20280.530932884176,10707.665854626131
0,0,1,0,0,38,20144.766619360154,23526.402671576732,20200.919683687145
0,0,1,0,1,46,25829.84749884582,35340.49297499268,40692.80186253287
0,0,1,0,1,30,12330.612550142776,5528.625845039933,24198.39344394854
0,1,0,0,1,18,10077.371496436885,3817.228783701925,25471.1470216737
0,0,1,0,0,29,0.0,0.0,10676.128844550618
1,0,1,1,1,31,4387.725769799772,7744.770798264173,31751.276619685334
1,0,1,0,1,43,21288.888062833925,24367.196597898037,28722.635185115934
0,0,1,0,0,42,22942.51600261013,18496.558550600075,24390.737388687423
1,0,1,0,1,23,25347.533451163665,27725.934476992094,46605.35398179676
1,0,1,1,1,33,6426.523067017969,5397.480424817674,12203.749197899428
1,0,0,0,1,24,13563.609777410053,14815.236837678327,29418.751003053665
0,0,1,0,0,50,41481.45369881143,32640.004568985252,25922.189312562747
0,0,1,0,0,58,43727.578506576196,39968.64687010036,35243.32497177131
0,0,1,0,1,35,38409.38976115116,29020.67544918158,33777.302711426266
0,0,1,0,0,43,42256.85790484045,42545.10392514063,42794.94601453049
0,0,1,0,0,33,46351.16471340931,30836.436205865022,28259.61136358512
0,0,0,0,0,30,0.0,1044.7501232314971,0.0
0,0,1,0,0,42,17085.363543204236,7882.253822101733,8886.29929434028
0,0,1,1,0,27,6443.162948942525,9778.913437606643,9844.510320913385
0,0,1,0,0,35,17741.793076427974,15908.087067296816,29332.719800761402
0,0,1,0,1,22,10725.290859130087,7215.649948233866,5855.767362193936
0,0,1,1,1,45,3805.554898887818,0.0,12919.93545652049
1,0,1,0,0,39,10314.719357593727,7382.382035270723,8060.703965429195
1,0,1,1,0,28,5171.941538049701,0.0,5004.8501562303345
0,0,0,0,1,41,33610.9598359726,19980.130931978885,16737.97700364842
0,0,1,1,1,76,10810.946469533346,6655.3490052431025,23744.829154667485
0,0,0,0,0,37,9656.221770240028,6561.21543526096,14618.131728641536
0,0,0,0,1,26,14397.154279762093,16270.009160858652,33223.7169719113
0,0,1,0,1,36,5559.721980652008,307.2006132285351,11832.756657770178
0,0,0,0,0,21,14487.275761712266,12190.737380151775,2344.991218096133
0,0,1,0,0,40,13028.534291141676,6553.9149745900195,10234.18865972929
0,0,1,0,0,33,6876.101150566947,9863.853908969104,10127.054895628815
0,0,0,0,0,42,15028.753129739725,18764.225560060575,11786.919736553256
0,0,1,0,0,23,31286.211373619342,24076.056606908045,26015.446249333843
0,0,0,0,0,27,2963.793314420869,28277.515096379044,19862.998170323743
0,0,1,0,0,30,12329.882889646378,5870.866384321842,39892.1692851603
0,0,1,1,0,25,3201.6398773704022,0.0,0.0
0,0,1,0,0,37,30008.202816580233,20873.644416061143,11096.938496816674
1,0,0,1,1,19,18691.73802385846,23097.109416589683,28970.300199454246
0,0,1,0,0,41,0.0,6965.556690182468,10483.109065437344
1,0,1,0,1,18,14348.465239529372,13107.944286710175,31866.177528634573
0,0,1,0,0,27,52595.4106670546,59900.52802557142,47016.131256208915
1,0,1,1,1,25,13602.911419969854,11157.38130025243,17469.923326750337
1,0,1,0,1,31,25702.224619627017,19859.619774097646,47593.53696218949
0,0,1,0,0,38,20394.4713534019,39155.119738071124,52041.4006781418
0,0,1,0,0,33,28305.48146031176,45103.78437265394,39245.038261321686
0,0,0,0,0,42,22960.244762012255,34529.237244331234,15397.989340712544
0,0,1,0,0,18,7931.181304160224,6266.3884109821865,5052.773349918443
0,0,1,0,0,28,27504.712909485963,19775.0455127756,42730.56264479562
1,0,1,1,1,51,16046.718172377738,15522.403013144947,23490.415400863545
1,0,0,0,0,17,23572.600657552248,18075.2045913073,36542.54166377472
0,0,1,0,1,29,10704.649602648933,12832.21242762784,41153.43282901084
0,0,1,1,1,35,4626.963853769274,2849.0278407330825,17012.034983310114
0,0,1,0,0,34,0.0,0.0,0.0
1,0,0,0,0,21,7627.728698826999,3203.7993309207213,6806.3764784927225
0,0,1,0,0,45,30451.324304854257,23948.82296409139,304.64138773038576
0,0,1,0,0,33,45970.03897689328,41643.10435342556,52794.588561573575
1,0,1,0,1,26,11498.24795531782,10654.393775531556,13136.636641583156
0,0,1,0,0,27,18462.8832392498,12901.019454079176,25010.229333054194
1,0,1,0,0,42,12530.634850877977,17977.952625006124,22778.208883187042
0,0,1,0,0,37,48254.8676679262,49405.258130824994,54756.918037590265
0,0,1,0,0,38,28971.953783009507,32356.68424792538,25867.712599220213
0,0,1,0,0,32,12889.318992129523,30949.353287908918,16438.747667208092
0,0,1,0,0,44,35116.82606403066,25264.130433623424,9865.968988961751
1,0,1,0,0,37,18168.922246213075,20133.29697749746,17005.374847360512
1,0,1,1,0,34,7456.191960515606,7126.655964346502,21450.316471832866
0,0,0,0,0,45,41789.008755441486,47638.174843374,65803.31752288324
0,0,1,0,0,27,23176.56874078321,21537.32604886651,29849.35385651046
0,0,1,0,0,30,18621.09087966143,17207.71074929217,37782.142594159646
1,0,1,1,0,50,5423.941220140801,4561.444387309665,1755.069137311073
0,0,1,0,0,41,40200.92442919156,42505.5247604566,46669.56959749159
0,0,1,0,0,34,20427.350135581302,29486.269175108562,25677.193135550115
1,0,1,1,0,42,21009.595836957924,24994.8839879432,21617.18231125253
0,0,0,0,0,30,23014.39153305254,11701.368218648668,14881.460351937094
1,0,0,0,1,26,15727.979418635212,12212.762262931617,27825.521464654114
0,0,1,1,0,31,29437.388905117095,28125.079664016746,18682.01226808541
0,1,1,1,0,40,19211.219831538165,17733.996948556884,17110.056255665786
0,0,1,1,1,26,15673.944412971252,28122.90506895551,43566.95473971286
0,0,0,0,0,26,35170.26341843858,24898.783017254842,55541.589758705406
0,0,1,0,1,30,9552.088552608722,18404.749571016204,28904.36585976544
1,0,1,1,0,31,19148.572921890067,8672.053256071576,17177.305346834
0,0,1,1,1,22,0.0,11072.849497639116,22986.103107865933
0,0,0,0,1,33,17503.572569623866,14875.633181723064,34354.77700206259
0,0,1,0,0,37,0.0,2043.7811701241553,15168.832265180507
0,0,1,0,0,41,7106.683959763459,10522.840292233195,18884.219203687113
0,0,1,0,0,40,39230.08194149163,30573.431583780963,47173.24869409429
0,0,0,0,0,25,22903.71216031377,23909.59775335291,25225.684147397897
0,0,0,1,0,29,13837.672087821924,32400.244423733202,31042.99036513894
0,0,1,0,0,35,15476.658762022935,19291.76433378628,29465.170503117406
0,0,1,0,1,41,3447.0941257850936,6232.725498216047,18601.34228217071
0,0,1,0,0,26,30089.41299706685,15161.208124693316,24281.533240880584
0,0,1,1,1,52,13027.26718462265,8650.731544786438,5150.158671996856
0,0,0,0,0,52,24129.759838531507,27313.96980527898,27263.035419643962
1,0,1,1,1,26,1801.0697068857025,0.0,4888.49531107601
0,0,1,0,1,28,4808.194845927235,10504.87062939597,8883.559601624347
0,1,1,1,1,31,7170.531874055323,3600.710479248919,18589.560364750596
1,0,1,0,1,41,31422.90983805803,34571.565823503,31052.786784621112
0,0,1,0,0,34,9415.863828198912,4040.3080627933487,19331.50862622988
0,0,1,0,1,21,16556.832773679416,21646.592269235432,19355.293147181033
1,0,1,1,1,24,0.0,0.0,5448.95736887799
0,0,1,0,1,40,29944.99425345819,26953.366499427233,26037.070102163045
0,0,1,1,0,44,29549.374618449197,24549.146952589632,49537.86004996787
0,0,1,0,0,26,9743.671899135717,246.09156527930827,0.0
0,0,1,0,0,44,57618.68834585968,48522.640076042546,62168.677961132955
0,0,1,1,1,45,18675.667326509014,28107.69309858069,32723.626681940557
0,0,1,1,1,33,33945.12122982943,30550.55491494431,30818.762943319194
0,0,1,0,0,24,21173.144986037518,15027.253752571025,32692.662182081862
0,0,1,0,0,37,20472.53984667073,22077.100484843028,13972.69027708597
0,0,1,0,1,30,22000.072212310246,21505.29782273634,30222.026891565736
0,0,1,0,0,39,13664.242096340084,11666.014535062515,23562.173670599364
1,0,1,0,1,36,12195.115432028742,15267.932663576583,28263.453298440643
1,0,1,1,1,50,13757.195532486641,14789.156207067812,5046.44199865283
0,0,0,0,0,31,35165.94614333504,48899.973970781444,52160.89853718624
0,0,1,0,0,31,24038.813182632923,23049.731437661332,25058.571169630555
0,0,1,0,0,27,26081.257392007283,37312.07220074459,48007.180942425635
0,1,1,0,0,35,11845.372433108565,4883.408394639317,14399.549219689563
0,0,1,0,0,32,27046.016302708205,26395.722685394452,34541.96361015043
0,0,1,0,0,46,25104.015617723468,38828.47038824663,48874.918912948124
0,0,0,0,0,23,16041.060387418598,1634.6968714631912,21462.366637596424
0,0,1,1,0,52,41512.24197776502,26239.495290632563,38699.988198002335
0,0,0,0,1,36,10346.326939209946,24692.795730646663,5324.544987067047
0,0,1,1,0,23,12840.632974891623,13412.54939133001,19124.330927444258
0,1,0,0,1,38,28690.67559305459,23642.277080321808,55588.741449308625
0,0,1,0,0,30,43560.22243752322,59652.751023371384,42582.87874831488
1,0,1,1,1,33,1319.3143474275967,433.14256589547404,4717.863027612427
0,0,0,0,0,37,11279.162770554958,0.0,20508.10283893793
0,0,1,0,1,37,27656.51331353313,34926.611911114844,6568.199679548374
0,0,1,1,1,54,9876.928070815256,19485.77850163318,32310.288550895573
0,0,1,1,1,36,0.0,0.0,9185.46218260649
0,1,1,0,0,39,27322.595528241225,19211.331580856477,21166.890427243106
0,0,0,0,0,18,16240.62478116698,12590.309767290993,39040.675384850154
0,0,1,0,1,43,42599.47867911964,35622.69769399789,34345.51310005604
1,0,1,0,1,25,14381.79043243999,19036.405734106236,11852.574184191537
0,0,0,0,1,29,15377.733076651726,13098.49976903916,25716.615390824074
0,0,1,1,1,32,20767.53859715267,15922.920768389393,32001.662793418203
1,0,1,1,1,36,21508.041104622214,15739.580877663375,42769.01693976501
1,0,1,0,0,23,7234.626245404135,15596.791776317063,27256.94087947371
0,0,0,0,0,42,43283.69332434049,47180.06892493707,46653.46740869478
0,0,1,0,0,35,22327.195943721727,16996.73595548868,9559.706200705787
0,0,1,0,0,36,35247.64448995837,32454.562011107075,28586.606069682337
0,0,1,0,1,47,25186.69876623221,7340.454066002874,19938.69593745093
0,0,0,0,1,26,0.0,0.0,4168.691120432825
1,0,1,1,1,41,9811.875588892031,11027.180053257716,14865.827914563362
0,0,1,0,0,39,36060.772882147045,36817.31311966115,38986.99516340203
0,0,1,1,1,47,0.0,0.0,4746.569468887122
1,0,1,1,1,42,24338.096282001818,14128.870758625832,18680.95103011853
0,0,1,1,1,49,10575.946667432918,10845.390090212557,21311.176652455822
1,0,1,0,0,31,21265.85781482652,21139.95248685901,30189.74683147947
0,0,1,0,0,32,18891.358876861814,23716.18656263825,32471.78337512609
0,0,0,0,1,17,31796.17408659095,35407.80969725594,42772.03036007964
0,0,1,0,1,23,45144.12615947834,32759.57657227115,43512.92087563855
0,0,1,0,1,34,4388.165333569606,11781.135740041853,17152.933552500876
0,0,0,0,0,30,22362.826762883855,23915.831936401293,34613.20673749322
0,0,1,1,0,35,0.0,0.0,0.0
0,0,1,0,1,43,36119.012783012666,38849.220345936745,52621.86730411284
0,0,0,1,0,23,0.0,572.4459602599454,4641.849431317491
0,0,1,0,0,44,54262.51997307184,32974.9385247773,20603.190354978666
0,1,1,1,0,51,19765.442483285453,10943.703706767363,11608.289251739323
0,0,0,0,0,30,18509.789804021933,6017.524192641096,17335.81009405106
1,0,1,1,1,44,12617.914002956235,13019.33218918466,19695.920287871602
0,0,0,0,1,40,23109.26032088056,24507.721011576177,34581.958487347045
0,0,1,1,0,56,14647.029777745485,12409.731302516364,28503.938831408712
0,0,1,1,1,41,24726.9075717426,17892.902158151537,27376.64440077242
0,0,1,0,0,50,23257.191492214955,24625.911124674803,12485.978752342753
0,0,0,0,1,39,45545.929971547244,37633.87339302432,43417.67636064765
0,0,1,1,1,31,34523.79691691877,16148.529892691507,19899.066562086584
0,0,0,0,0,34,18228.705270701445,21908.772886945877,38171.43503665602
0,0,1,0,0,47,28116.463996852548,31734.255468784086,36576.49304438787
0,0,0,0,0,28,1179.233699429169,17176.509158002802,62056.89087640769
0,0,1,0,0,42,25465.773016953586,21227.939205973864,23950.916580914294
0,0,1,0,0,38,0.0,0.0,0.0
0,0,0,0,1,27,22262.667977027533,25367.501101363905,41418.960169021295
0,0,1,0,1,39,30165.517872048782,30900.33858999192,27963.666119649293
1,0,1,1,1,43,10082.819634583446,14239.832948655057,28638.263168873287
1,0,1,0,0,41,5706.689780454892,16019.945929185556,11778.282090826162
0,0,1,0,0,35,0.0,0.0,0.0
0,0,1,0,0,52,59128.366624611794,61257.733879554085,24849.758123537194
0,0,1,1,1,30,10476.946449104682,22297.1490094361,26366.508527404338
1,0,1,1,1,44,8679.961584235847,8616.294498468234,20339.572735963353
1,0,1,0,0,35,11308.570057374105,13995.146547568856,21257.922934994902
0,0,0,0,0,30,20291.44402443467,7384.236003707458,1571.9350167980629
1,0,1,0,0,33,38253.81377745861,31595.653423192423,40187.11507720163
1,0,1,1,1,46,11942.006591751233,8286.043938378787,16623.770098600773
1,0,0,0,1,20,4823.874356340746,7034.871515571918,10893.43791979166
0,0,0,0,1,25,14339.450169975686,9296.063448269939,33532.52766796269
0,0,1,0,0,44,12612.300568795517,0.0,0.0
0,0,1,0,0,33,18555.636002311374,8222.867152492046,10244.329350734655
0,0,1,0,1,37,12482.221127406498,6906.909634348824,6099.992485799414
0,0,1,0,0,37,34280.96944685993,42830.17286008084,43543.02843472156
1,0,1,1,1,55,16548.882227423746,16386.613743209666,23818.402815976115
0,0,0,0,0,33,14166.31351746076,16439.03635762822,23680.42217919791
0,1,1,1,1,37,11064.104845752481,0.0,12602.839333490445
0,0,0,0,1,21,25979.539767590482,27191.9922735427,18992.724995477587
0,0,1,0,0,28,15646.098091762284,6974.791188836005,36737.65565665309
0,0,1,1,0,50,19963.573385162523,12604.082089402222,10967.845206059788
0,0,1,0,0,29,12330.404837822194,16690.325195263034,15180.720641284039
0,0,1,0,0,30,18393.454003719486,22218.352880931583,13389.333890579746
0,0,1,0,0,46,47355.290672154966,44742.94195477138,48184.220363574466
1,0,1,0,1,18,7025.369741413138,6176.868559932082,27632.84194057594
1,0,1,1,1,37,15027.716733176463,15474.046474770133,19312.132761041532
0,0,1,0,0,51,22448.04801064483,26127.338237136122,18741.988454913073
1,0,1,0,0,40,18749.42345402491,15578.392758549071,19784.208242655644
0,0,1,0,0,40,0.0,0.0,0.0
1,0,1,1,1,45,0.0,0.0,4408.031645168917
0,0,1,1,0,38,16824.539093434683,18601.15334368126,26408.715625106233
0,0,1,0,0,34,0.0,0.0,2195.1896589224452
0,0,1,0,0,33,22384.24011922106,15156.246670107004,20391.161501785624
1,0,0,0,1,26,10408.505120486449,13527.08366979227,19910.351445872642
0,0,1,0,0,40,35062.94200717308,29317.606397867,37011.17279122878
1,0,1,1,1,39,124.05083407002894,482.5120530366203,9579.78402854229
0,0,1,0,0,34,14498.201126307154,4434.883595993408,14356.34180406906
1,0,0,0,0,22,19599.55325609909,18667.919500608936,29569.458955234553
0,0,0,0,0,25,768.8361263729312,0.0,0.0
0,0,1,0,0,20,0.0,431.6793116075678,18943.790741649464
0,0,0,0,1,42,14172.660734679315,29789.668154397405,29924.50143767114
1,0,1,0,1,28,7232.289775952158,833.6737578821212,4556.217690451853
1,0,1,1,1,35,9574.467271763455,4364.307123959094,7613.28296972071
0,0,1,1,1,34,15038.551504156081,7738.382912880155,21717.872017382793
0,0,0,0,0,19,5897.8259932758265,976.0140312312906,18449.553443962777
1,0,1,1,1,23,9449.795592152437,7227.599543683769,12399.575131650461
0,0,1,0,1,35,0.0,8697.359108999433,14890.46911928762
0,0,1,0,0,47,41962.59920272113,42643.567812748035,59073.865826021385
0,0,1,0,0,45,17854.195680988392,21761.54247304078,20181.962516639393
0,0,1,1,1,42,9399.259975115685,0.0,15272.14164741696
0,0,0,0,0,18,0.0,2612.8553879141364,0.0
0,0,0,0,0,27,25207.00364966773,20010.91292813345,40840.351583937285
0,0,1,0,0,30,38469.25791740263,30737.108747628336,29712.001701556706
0,0,1,0,0,34,29692.520627647114,20328.896257218825,22086.990007115273
0,0,1,1,0,56,42227.91034507974,43931.69547178934,34876.93886419019
0,0,1,0,0,37,0.0,414.09285883278426,1512.5172738480833
0,0,0,0,0,30,13131.91598638817,24208.54675928691,20019.04322761136
0,0,1,0,0,34,7297.792125004758,9156.158350417325,17050.118597951565
1,0,1,0,0,24,6648.682224938406,5038.904941736211,14263.177782542403
0,0,0,0,0,20,3720.3911828384007,0.0,8990.724470860172
0,0,1,0,1,45,13251.057984638399,18556.05119229672,7128.7223295749045
0,0,0,0,1,41,49272.24507409207,47772.085555461104,40169.62996736932
0,0,0,0,0,32,24346.322003106285,29320.15301334552,26249.492866500597
1,0,1,1,1,44,9013.16135835787,12787.571527053009,5511.874009402145
0,0,1,0,0,27,21811.831260120693,25069.696712464418,48629.63179268157
0,0,1,0,0,32,15713.316719409142,9898.102241809798,0.0
1,0,1,0,0,24,12532.970890373528,9638.372434343248,22568.712728517276
0,0,1,1,0,39,31219.36040920223,24483.230152101136,38298.9963470075
0,0,1,1,1,43,18214.928630710194,20715.304248472752,27923.85807162616
0,0,0,1,0,38,15933.83835529359,23438.034644977357,14950.347066322574
0,0,1,1,1,51,6570.963228398208,2819.966580137321,6485.187740889021
0,0,1,1,0,42,11233.346466691655,2422.1162448378345,4489.157129656251
0,0,1,1,0,37,21358.916751323508,13453.898817783524,14935.167102718224
0,0,1,0,0,28,33100.94938991716,31653.5118800396,26001.066687947932
0,0,1,0,0,28,21486.323389296973,29496.32425744213,8283.797007698337
1,0,1,0,0,25,16956.702307372365,16065.79317129189,24852.052469623428
1,0,1,0,1,27,23069.134975402296,29052.037947373952,27340.47076701519
1,0,1,0,0,30,24577.56593412555,29365.16005681851,19788.146420018777
0,0,1,0,0,31,0.0,3740.7329369729487,11204.636836442412
0,0,0,0,0,47,5916.7097606031675,10572.413182926364,20364.88161259711
1,0,0,0,0,17,0.0,3965.5590457184044,5850.850090526201
0,0,1,1,1,46,32831.723856012315,17940.967263645383,31047.91851291505
0,0,0,0,0,31,33695.35832437784,40309.84868846991,36058.169081522705
0,0,1,0,0,29,11965.7547576515,16084.686366549075,21247.520807024717
0,0,1,1,0,51,24844.910078436948,32535.88561217596,23734.394141058845
1,0,1,1,0,45,31502.688440627062,21474.49372957859,42174.1297927103
0,0,1,1,1,39,7166.358499625967,15991.756607063964,25960.113296689407
0,0,1,0,1,35,32331.053877344322,32828.15877498027,21597.337764301054
0,0,0,0,1,18,50477.21957719563,34809.11946516324,43662.49772760214
0,1,1,0,0,38,25736.48357773995,17956.562777430012,1201.1891601689567
0,0,1,1,1,53,0.0,0.0,4473.236177830262
0,0,1,0,1,46,50786.57176340278,54642.698639525275,58699.99533784243
0,0,1,0,0,40,22498.60234671622,8207.996724359793,0.0
0,0,1,0,0,31,17864.264848796014,15509.197702014548,11464.39478879402
0,0,1,0,1,23,19451.192515210427,34811.683363774224,44622.493327881886
1,0,1,1,1,25,22069.935607665102,19776.9255833715,38657.59526652893
0,0,1,0,0,35,15749.802507555853,13209.913592006285,48201.841688849774
0,0,1,0,0,38,0.0,0.0,0.0
0,0,1,0,1,42,32073.334394491383,36724.0461306944,38017.17149270519
0,0,1,0,0,24,24968.259429094596,13007.195956421165,31907.754016470204
0,0,1,0,0,27,13201.400261250155,19357.874314093493,8040.110161807108
0,1,1,1,0,53,10815.619079518274,20332.225889884754,8388.447259448236
0,0,0,0,0,33,26082.59036574807,18147.268423585174,25014.43911890057
0,0,1,1,0,26,11836.176541717383,8775.905289973245,17541.885976536778
0,0,1,0,0,47,29912.13444369757,3848.778874431533,4843.033589506089
0,0,1,0,0,57,11703.618555471203,14867.826332002296,13705.908296421607
0,0,1,0,0,43,4586.028498625808,7781.524341917282,10807.594746750823
0,0,1,0,1,42,31822.79938373209,27153.490659052273,17421.004945149645
1,0,1,1,1,41,9409.399028803615,8353.307965930208,5012.927233032002
0,0,1,0,0,26,0.0,2293.7720646399503,0.0
1,0,0,0,1,26,15028.009729281179,19974.49483918418,28674.617751736638
1,0,1,0,1,29,18746.644604082583,24588.702940541378,46154.67602622498
0,0,1,0,0,45,22061.88009340751,36801.97693733423,28757.024847221728
0,0,1,0,0,53,21291.303385557272,22489.918512484255,9524.667968653499
1,0,1,1,1,53,13316.814986189753,12933.139387052264,20758.368548149287
0,0,1,0,0,38,22134.45525139799,26970.715237454722,15198.839057684681
1,0,1,0,1,40,22294.872676372077,25579.397818999314,21831.532559109022
1,0,1,1,1,25,3433.090664319052,2616.2272332457705,12959.116877539444
0,0,1,0,0,37,20617.113540723876,27786.700572506743,33896.21948180901
