age,y,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,treat,id
19,3757.97265625,11,1,0,1,1,5485.94677734375,7590.9677734375,11348.9404296875,0,0,0,1876
22,-4561.0595703125,11,1,0,0,1,5485.94677734375,13427.4189453125,8866.359375,0,0,0,1877
30,0.0,6,1,0,1,1,5681.87353515625,0.0,0.0,0,1,0,1878
50,0.0,10,1,0,1,1,5681.87353515625,0.0,0.0,0,1,0,1879
20,3656.63452148438,8,0,0,0,1,5681.87353515625,3584.22583007812,7240.8603515625,0,0,0,1880
26,2796.31298828125,8,1,0,1,1,5681.87353515625,4296.7744140625,7093.08740234375,0,0,0,1881
46,-1805.1572265625,6,1,0,0,1,5838.615234375,9678.484375,7873.3271484375,0,0,0,1882
38,0.0,10,1,0,1,1,5877.80029296875,0.0,0.0,0,1,0,1883
25,8866.359375,8,0,0,1,1,5877.80029296875,0.0,8866.359375,0,1,0,1884
24,7928.5712890625,9,1,0,0,1,5877.80029296875,5370.9677734375,13299.5390625,0,0,0,1885
55,-1233.33349609375,3,1,0,1,1,5877.80029296875,5370.9677734375,4137.63427734375,0,0,0,1886
40,16794.9306640625,5,1,0,1,1,5877.80029296875,5370.9677734375,22165.8984375,0,0,0,1887
25,6294.546875,9,1,0,1,1,5877.80029296875,6266.12890625,12560.67578125,0,0,0,1888
43,-6520.212982177734,7,1,0,1,1,5877.80029296875,6815.75830078125,295.545318603516,0,0,0,1889
18,2525.3212890625,11,1,0,0,1,5877.80029296875,6932.12890625,9457.4501953125,0,0,0,1890
28,-6664.66064453125,7,1,0,1,1,5877.80029296875,8142.38720703125,1477.7265625,0,0,0,1891
52,10528.8017578125,4,1,0,1,1,5877.80029296875,11637.0966796875,22165.8984375,0,0,0,1892
22,-11173.886352539062,8,1,0,1,1,5877.80029296875,12030.9677734375,857.081420898438,0,0,0,1893
34,2245.0078125,7,1,0,1,1,5877.80029296875,12532.2578125,14777.265625,0,0,0,1894
25,-1310.060546875,9,0,0,0,1,5877.80029296875,13427.4189453125,12117.3583984375,0,0,0,1895
43,2784.9453125,10,0,0,1,1,5877.80029296875,17903.2265625,20688.171875,0,0,0,1896
31,4574.70068359375,9,1,0,1,1,6024.74560546875,5621.61279296875,10196.3134765625,0,0,0,1897
27,764.439453125,8,1,0,0,1,6269.65380859375,6624.193359375,7388.6328125,0,0,0,1898
22,-3601.95849609375,11,0,0,1,1,6442.0693359375,5818.54833984375,2216.58984375,0,0,0,1899
32,930.967712402344,11,1,0,1,1,6524.3583984375,0.0,930.967712402344,0,1,0,1900
49,6831.6435546875,5,1,0,0,1,6583.13671875,5729.0322265625,12560.67578125,0,0,0,1901
55,435.30419921875,8,0,0,1,1,6661.50732421875,3820.54833984375,4255.8525390625,0,0,0,1902
20,-4188.78649902344,11,0,0,1,1,6661.50732421875,5370.9677734375,1182.18127441406,0,0,0,1903
33,590.0673828125,8,1,0,1,1,6661.50732421875,8579.2255859375,9169.29296875,0,0,0,1904
22,5598.31018066406,11,0,0,1,1,6802.57421875,1790.32263183594,7388.6328125,0,0,0,1905
26,-1585.71435546876,8,1,0,1,1,6857.43359375,3580.64526367188,1994.93090820312,0,0,0,1906
20,2625.5791015625,10,1,0,1,1,6857.43359375,6831.87109375,9457.4501953125,0,0,0,1907
45,-2728.11083984375,2,0,1,1,1,6857.43359375,7161.29052734375,4433.1796875,0,0,0,1908
45,-128.36328125,8,1,0,1,1,6857.43359375,9537.048828125,9408.685546875,0,0,0,1909
33,-11637.0966796875,11,1,0,1,1,6857.43359375,11637.0966796875,0.0,0,0,0,1910
41,6274.76806640625,3,1,0,1,1,6990.6640625,3222.58056640625,9497.3486328125,0,0,0,1911
25,-1875.5751953125,7,1,0,1,1,7131.73095703125,10741.9345703125,8866.359375,0,0,0,1912
35,-1169.109375,11,1,0,1,1,7335.4951171875,8557.7421875,7388.6328125,0,0,0,1913
35,-1169.109375,11,1,0,1,1,7335.4951171875,8557.7421875,7388.6328125,0,0,0,1914
29,0.0,10,0,0,1,1,7347.25048828125,0.0,0.0,0,1,0,1915
41,539.9384765625,4,1,0,0,1,7494.1953125,5370.9677734375,5910.90625,0,0,0,1916
36,-3014.56201171875,6,1,0,0,1,7494.1953125,7447.74169921875,4433.1796875,0,0,0,1917
52,-2080.1845703125,5,1,0,1,1,7523.58447265625,4296.7744140625,2216.58984375,0,0,0,1918
52,-2080.1845703125,5,1,0,1,1,7523.58447265625,4296.7744140625,2216.58984375,0,0,0,1919
41,2687.587890625,10,0,1,1,1,7562.77001953125,9134.2255859375,11821.8134765625,0,0,0,1920
29,-2211.787109375,10,1,0,1,1,7641.140625,8122.693359375,5910.90625,0,0,0,1921
42,-1718.70971679688,10,1,0,0,1,7837.0673828125,1718.70971679688,0.0,0,0,0,1922
22,-1318.5869140625,11,1,0,1,1,7837.0673828125,5012.9033203125,3694.31640625,0,0,0,1923
27,2017.6650390625,11,1,0,1,1,7837.0673828125,5370.9677734375,7388.6328125,0,0,0,1924
42,7615.97509765625,5,1,0,1,1,7837.0673828125,7161.29052734375,14777.265625,0,0,0,1925
42,7615.97509765625,5,1,0,1,1,7837.0673828125,7161.29052734375,14777.265625,0,0,0,1926
49,3765.36181640625,5,0,0,1,1,7837.0673828125,8056.45166015625,11821.8134765625,0,0,0,1927
28,483.1025390625,9,1,0,1,1,7837.0673828125,8235.484375,8718.5869140625,0,0,0,1928
45,-85.25390625,9,1,0,1,1,7837.0673828125,8951.61328125,8866.359375,0,0,0,1929
45,653.609375,6,1,0,1,1,7837.0673828125,8951.61328125,9605.22265625,0,0,0,1930
39,-9846.7744140625,8,0,0,1,1,7837.0673828125,9846.7744140625,0.0,0,0,0,1931
34,826.560546875,9,1,0,1,1,7837.0673828125,11211.0,12037.560546875,0,0,0,1932
22,1108.294921875,11,0,0,1,1,7837.0673828125,13964.515625,15072.810546875,0,0,0,1933
32,-5029.9541015625,10,0,0,1,1,7837.0673828125,16112.9033203125,11082.94921875,0,0,0,1934
49,4294.84130859375,5,1,0,1,1,7944.82666015625,7698.38720703125,11993.228515625,0,0,0,1935
27,-1250.38427734375,7,1,0,1,1,7954.623046875,7161.29052734375,5910.90625,0,0,0,1936
21,3722.62109375,11,1,0,1,1,8032.994140625,4848.193359375,8570.814453125,0,0,0,1937
40,1477.7265625,11,0,0,1,1,8072.17919921875,0.0,1477.7265625,0,1,0,1938
26,2453.02587890625,8,0,0,1,1,8150.5498046875,7447.74169921875,9900.767578125,0,0,0,1939
33,-2619.24194335938,10,0,0,1,1,8272.0244140625,2619.24194335938,0.0,0,0,0,1940
54,0.0,6,1,0,1,1,8354.3134765625,0.0,0.0,0,1,0,1941
40,2294.0849609375,9,1,0,1,1,8424.84765625,6572.2744140625,8866.359375,0,0,0,1942
27,7374.42333984375,8,0,0,1,1,8424.84765625,7698.38720703125,15072.810546875,0,0,0,1943
41,-2052.90234375,5,1,0,1,1,8424.84765625,10741.9345703125,8689.0322265625,0,0,0,1944
29,15318.625,10,1,0,1,1,8464.0322265625,8325.0,23643.625,0,0,0,1945
29,-10840.602813720703,10,1,0,1,1,8659.958984375,10892.3232421875,51.7204284667969,0,0,0,1946
26,7388.6328125,10,1,0,1,1,8816.7001953125,0.0,7388.6328125,0,1,0,1947
25,5243.08740234375,10,0,1,1,1,8816.7001953125,8056.45166015625,13299.5390625,0,0,0,1948
40,-871.7451171875,8,1,0,1,1,8816.7001953125,8056.45166015625,7184.70654296875,0,0,0,1949
40,2870.2001953125,7,1,0,1,1,8816.7001953125,8951.61328125,11821.8134765625,0,0,0,1950
49,-2300.2802734375,7,1,0,0,1,8816.7001953125,11270.0810546875,8969.80078125,0,0,0,1951
46,-1023.0419921875,9,0,0,1,1,8816.7001953125,14322.5810546875,13299.5390625,0,0,0,1952
50,-743.978515625,8,1,0,1,1,8985.197265625,9846.7744140625,9102.7958984375,0,0,0,1953
24,3221.4443359375,8,1,0,1,1,9008.708984375,13033.5478515625,16254.9921875,0,0,0,1954
23,14777.265625,9,0,0,1,1,9012.626953125,0.0,14777.265625,0,1,0,1955
24,2330.830078125,10,1,0,1,1,9012.626953125,6624.193359375,8955.0234375,0,0,0,1956
20,7303.37890625,10,0,1,1,1,9208.5537109375,8951.61328125,16254.9921875,0,0,0,1957
30,9073.58203125,11,1,0,1,1,9228.146484375,8808.38671875,17881.96875,0,0,0,1958
47,-371.791015625,4,0,0,1,1,9355.4990234375,20884.11328125,20512.322265625,0,0,0,1959
26,12809.33154296875,10,1,0,1,1,9404.48046875,4923.38720703125,17732.71875,0,0,0,1960
50,-869.982421875,5,1,0,1,1,9404.48046875,10136.8056640625,9266.8232421875,0,0,0,1961
49,-2179.646484375,11,0,0,1,1,9404.48046875,11637.0966796875,9457.4501953125,0,0,0,1962
27,9.265625,10,0,0,1,1,9404.48046875,11812.5478515625,11821.8134765625,0,0,0,1963
28,-1761.9052734375,8,0,0,1,1,9404.48046875,14322.5810546875,12560.67578125,0,0,0,1964
22,4276.3134765625,10,1,0,1,1,9717.962890625,9023.2255859375,13299.5390625,0,0,0,1965
40,546.900390625,7,1,0,1,1,9737.5556640625,8674.11328125,9221.013671875,0,0,0,1966
52,-1074.19348144531,5,1,0,1,1,9796.333984375,1074.19348144531,0.0,0,0,0,1967
34,24271.65869140625,10,0,0,1,1,9796.333984375,2327.41943359375,26599.078125,0,0,0,1968
38,6450.845703125,7,0,0,1,1,9796.333984375,5370.9677734375,11821.8134765625,0,0,0,1969
49,-5370.9677734375,5,1,0,1,1,9796.333984375,5370.9677734375,0.0,0,0,0,1970
20,2017.6650390625,10,1,0,1,1,9796.333984375,5370.9677734375,7388.6328125,0,0,0,1971
44,-85.25390625,5,1,0,1,1,9796.333984375,8951.61328125,8866.359375,0,0,0,1972
34,1392.47265625,9,1,0,1,1,9796.333984375,8951.61328125,10344.0859375,0,0,0,1973
46,-443.318359375,9,1,0,0,1,9796.333984375,9309.677734375,8866.359375,0,0,0,1974
47,-4831.0283203125,4,1,0,0,1,9796.333984375,10741.9345703125,5910.90625,0,0,0,1975
24,2557.6044921875,11,1,0,1,1,9796.333984375,10741.9345703125,13299.5390625,0,0,0,1976
39,8468.5107421875,5,1,0,1,1,9796.333984375,10741.9345703125,19210.4453125,0,0,0,1977
32,-13435.945129394531,11,1,0,0,1,9796.333984375,14322.5810546875,886.635925292969,0,0,0,1978
43,682.02734375,11,0,0,1,1,9796.333984375,21483.87109375,22165.8984375,0,0,0,1979
24,235.8671875,11,0,0,1,1,9796.333984375,24885.484375,25121.3515625,0,0,0,1980
37,-24547.3125,7,0,0,1,1,9796.333984375,29719.35546875,5172.04296875,0,0,0,1981
23,4077.95703125,11,1,0,1,1,9980.5048828125,6266.12890625,10344.0859375,0,0,0,1982
21,13618.5576171875,11,0,1,1,1,9992.2607421875,4114.1611328125,17732.71875,0,0,0,1983
39,-4377.02587890625,11,1,0,1,1,9992.2607421875,11637.0966796875,7260.07080078125,0,0,0,1984
27,1662.4423828125,6,0,0,1,1,9992.2607421875,11637.0966796875,13299.5390625,0,0,0,1985
41,-5004.6337890625,10,1,0,1,1,10090.2236328125,14757.62890625,9752.9951171875,0,0,0,1986
32,-8951.61328125,10,1,0,0,1,10188.1865234375,8951.61328125,0.0,0,0,0,1987
40,-12174.1943359375,5,1,0,1,1,10188.1865234375,12174.1943359375,0.0,0,0,0,1988
37,-664.9765625,11,1,0,1,1,10188.1865234375,13964.515625,13299.5390625,0,0,0,1989
37,-664.9765625,11,1,0,1,1,10188.1865234375,13964.515625,13299.5390625,0,0,0,1990
50,-3125.9609375,11,1,0,0,1,10188.1865234375,17903.2265625,14777.265625,0,0,0,1991
47,-5683.56396484375,8,0,1,1,1,10286.1513671875,7161.29052734375,1477.7265625,0,0,0,1992
29,4196.63037109375,10,1,0,1,1,10384.1142578125,7304.51611328125,11501.146484375,0,0,0,1993
19,2770.73681640625,10,0,0,1,1,10431.1357421875,6982.25830078125,9752.9951171875,0,0,0,1994
44,3595.9912109375,6,0,0,1,1,10450.728515625,13427.4189453125,17023.41015625,0,0,0,1995
28,-133.052734375,7,1,0,1,1,10487.955078125,8260.548828125,8127.49609375,0,0,0,1996
25,219.1015625,10,0,0,1,1,10580.041015625,8647.2578125,8866.359375,0,0,0,1997
39,2154.0712890625,9,1,0,1,1,10580.041015625,9667.7421875,11821.8134765625,0,0,0,1998
39,2154.0712890625,9,1,0,1,1,10580.041015625,9667.7421875,11821.8134765625,0,0,0,1999
34,6678.1875,8,1,0,1,1,10580.041015625,12532.2578125,19210.4453125,0,0,0,2000
39,-17545.16015625,7,0,0,1,1,10580.041015625,17545.16015625,0.0,0,0,0,2001
53,-1598.5322265625,7,1,0,1,1,10583.958984375,17525.46875,15926.9365234375,0,0,0,2002
53,-1598.5322265625,7,1,0,1,1,10583.958984375,17525.46875,15926.9365234375,0,0,0,2003
28,4764.6162109375,8,0,0,1,1,10678.00390625,10382.0810546875,15146.697265625,0,0,0,2004
49,5319.81591796875,10,1,0,1,1,10775.966796875,0.0,5319.81591796875,0,1,0,2005
49,5319.81591796875,10,1,0,1,1,10775.966796875,0.0,5319.81591796875,0,1,0,2006
47,-8056.45166015625,6,1,0,1,1,10775.966796875,8056.45166015625,0.0,0,0,0,2007
30,7303.37890625,9,1,0,1,1,10775.966796875,8951.61328125,16254.9921875,0,0,0,2008
31,-3040.70703125,9,1,0,1,1,10775.966796875,8951.61328125,5910.90625,0,0,0,2009
29,653.609375,8,0,0,1,1,10775.966796875,8951.61328125,9605.22265625,0,0,0,2010
44,-9663.19421386719,7,1,0,1,1,10775.966796875,10741.9345703125,1078.74035644531,0,0,0,2011
19,9321.0439453125,10,0,0,1,1,10775.966796875,14322.5810546875,23643.625,0,0,0,2012
42,-10736.2509765625,6,0,1,1,1,10775.966796875,22558.064453125,11821.8134765625,0,0,0,2013
54,-13015.361328125,10,0,0,1,1,10775.966796875,32225.806640625,19210.4453125,0,0,0,2014
48,9524.5166015625,10,1,0,1,1,10785.763671875,5370.9677734375,14895.484375,0,0,0,2015
27,3745.46850585937,11,1,0,1,1,10897.4423828125,3938.70971679688,7684.17822265625,0,0,0,2016
22,514.021484375,11,1,0,0,1,10971.8935546875,7161.29052734375,7675.31201171875,0,0,0,2017
33,12651.6123046875,10,0,0,1,1,10971.8935546875,12174.1943359375,24825.806640625,0,0,0,2018
37,1349.8466796875,8,0,0,1,1,10971.8935546875,13427.4189453125,14777.265625,0,0,0,2019
22,4413.287109375,11,1,0,0,1,11069.857421875,5191.935546875,9605.22265625,0,0,0,2020
21,7780.798828125,11,0,0,0,1,11167.8212890625,5370.9677734375,13151.7666015625,0,0,0,2021
23,-103.8955078125,9,0,0,1,1,11167.8212890625,11995.1611328125,11891.265625,0,0,0,2022
35,-5497.05859375,8,0,0,1,1,11167.8212890625,18796.59765625,13299.5390625,0,0,0,2023
31,1352.6875,8,0,0,1,1,11167.8212890625,19335.484375,20688.171875,0,0,0,2024
26,-1827.6630859375,6,1,0,1,1,11461.7109375,9807.38671875,7979.7236328125,0,0,0,2025
22,-1340.5244140625,9,1,0,1,1,11708.578125,10419.6767578125,9079.15234375,0,0,0,2026
33,3830.267578125,6,1,0,1,1,11739.9267578125,5958.193359375,9788.4609375,0,0,0,2027
27,16883.02587890625,9,0,0,1,1,11749.72265625,2327.41943359375,19210.4453125,0,0,0,2028
34,13367.74169921875,11,1,0,0,1,11755.6005859375,2148.38720703125,15516.12890625,0,0,0,2029
23,4229.99267578125,11,1,0,1,1,11755.6005859375,5818.54833984375,10048.541015625,0,0,0,2030
25,-511.52099609375,9,1,0,0,1,11755.6005859375,7161.29052734375,6649.76953125,0,0,0,2031
28,4660.52294921875,9,1,0,1,1,11755.6005859375,7161.29052734375,11821.8134765625,0,0,0,2032
46,3005.46826171875,10,0,0,1,1,11755.6005859375,7161.29052734375,10166.7587890625,0,0,0,2033
46,3005.46826171875,10,0,0,1,1,11755.6005859375,7161.29052734375,10166.7587890625,0,0,0,2034
53,-8593.548828125,2,0,0,1,1,11755.6005859375,8593.548828125,0.0,0,0,0,2035
48,-5770.52197265625,8,0,0,1,1,11755.6005859375,8844.193359375,3073.67138671875,0,0,0,2036
48,-5770.52197265625,8,0,0,1,1,11755.6005859375,8844.193359375,3073.67138671875,0,0,0,2037
35,-8951.61328125,11,1,0,1,1,11755.6005859375,8951.61328125,0.0,0,0,0,2038
29,-914.1728515625,10,1,0,1,1,11755.6005859375,9780.5322265625,8866.359375,0,0,0,2039
43,-397.8486328125,9,0,0,1,1,11755.6005859375,10741.9345703125,10344.0859375,0,0,0,2040
42,1079.87890625,8,1,0,1,1,11755.6005859375,10741.9345703125,11821.8134765625,0,0,0,2041
47,3518.1259765625,11,1,0,1,1,11755.6005859375,10741.9345703125,14260.060546875,0,0,0,2042
34,-352.380859375,10,0,0,1,1,11755.6005859375,12174.1943359375,11821.8134765625,0,0,0,2043
39,12716.177734375,10,1,0,0,1,11755.6005859375,12532.2578125,25248.435546875,0,0,0,2044
43,397.8505859375,8,1,0,1,1,11755.6005859375,12532.2578125,12930.1083984375,0,0,0,2045
43,397.8505859375,8,1,0,1,1,11755.6005859375,12532.2578125,12930.1083984375,0,0,0,2046
28,-4578.111328125,10,1,0,1,1,11755.6005859375,15217.7421875,10639.630859375,0,0,0,2047
47,-16053.8232421875,11,1,0,1,1,11755.6005859375,16053.8232421875,0.0,0,0,0,2048
45,-5768.8173828125,0,0,1,1,1,11755.6005859375,16112.9033203125,10344.0859375,0,0,0,2049
53,1392.47265625,4,1,0,1,1,11892.7490234375,8951.61328125,10344.0859375,0,0,0,2050
54,856.087890625,4,1,0,0,1,11933.8935546875,10965.7255859375,11821.8134765625,0,0,0,2051
41,-4171.736328125,9,0,0,1,1,11951.5283203125,12890.3232421875,8718.5869140625,0,0,0,2052
44,-418.3115234375,7,1,0,1,1,11967.2021484375,14566.0654296875,14147.75390625,0,0,0,2053
51,-1546.83874511719,8,0,0,1,1,11986.7939453125,1546.83874511719,0.0,0,0,0,2054
26,3410.1376953125,10,0,0,0,1,12000.5087890625,14322.5810546875,17732.71875,0,0,0,2055
53,4728.21337890625,4,0,0,1,1,12039.6953125,2660.41943359375,7388.6328125,0,0,0,2056
30,1353.484375,9,0,0,1,1,12178.8017578125,11493.87109375,12847.35546875,0,0,0,2057
54,2214.9423828125,3,1,0,1,1,12225.8251953125,9606.87109375,11821.8134765625,0,0,0,2058
53,7240.8603515625,8,0,0,1,1,12235.62109375,0.0,7240.8603515625,0,1,0,2059
34,-1736.3291015625,10,1,0,1,1,12343.380859375,11637.0966796875,9900.767578125,0,0,0,2060
48,-283.26953125,5,1,0,1,1,12343.380859375,13606.4521484375,13323.1826171875,0,0,0,2061
45,-21483.87109375,11,0,0,1,1,12382.56640625,21483.87109375,0.0,0,0,0,2062
45,-21483.87109375,11,0,0,1,1,12382.56640625,21483.87109375,0.0,0,0,0,2063
49,-2875.884765625,6,0,1,1,1,12539.3076171875,16470.96875,13595.083984375,0,0,0,2064
49,-2875.884765625,6,0,1,1,1,12539.3076171875,16470.96875,13595.083984375,0,0,0,2065
22,-8184.33203125,11,1,0,1,1,12539.3076171875,21483.87109375,13299.5390625,0,0,0,2066
25,5825.65234375,10,1,0,1,1,12696.048828125,8951.61328125,14777.265625,0,0,0,2067
37,0.0,11,0,0,1,1,12735.234375,0.0,0.0,0,1,0,2068
33,2600.23046875,9,0,0,1,1,12735.234375,6266.12890625,8866.359375,0,0,0,2069
33,2600.23046875,9,0,0,1,1,12735.234375,6266.12890625,8866.359375,0,0,0,2070
20,6877.11181640625,11,0,0,1,1,12735.234375,7161.29052734375,14038.40234375,0,0,0,2071
44,2100.6455078125,8,0,0,1,1,12735.234375,10312.2578125,12412.9033203125,0,0,0,2072
53,2557.6044921875,6,1,0,1,1,12735.234375,10741.9345703125,13299.5390625,0,0,0,2073
31,-4831.0283203125,6,1,0,0,1,12735.234375,10741.9345703125,5910.90625,0,0,0,2074
28,5200.4609375,9,0,0,1,1,12735.234375,12532.2578125,17732.71875,0,0,0,2075
25,-13279.533203125,11,0,0,1,1,12735.234375,21483.87109375,8204.337890625,0,0,0,2076
50,-4092.67749023438,6,1,0,1,1,13033.04296875,4092.67749023438,0.0,0,0,0,2077
35,736.021484375,7,0,0,1,1,13127.087890625,12711.2900390625,13447.3115234375,0,0,0,2078
35,736.021484375,7,0,0,1,1,13127.087890625,12711.2900390625,13447.3115234375,0,0,0,2079
31,1395.3154296875,11,1,0,1,1,13127.087890625,14859.6767578125,16254.9921875,0,0,0,2080
21,-7461.3828125,9,1,0,0,1,13127.087890625,16327.7421875,8866.359375,0,0,0,2081
36,279.630859375,11,1,0,1,1,13140.8017578125,12532.2578125,12811.888671875,0,0,0,2082
40,-1960.830078125,10,1,0,1,1,13244.6435546875,19693.548828125,17732.71875,0,0,0,2083
30,-3569.2783203125,8,0,0,1,1,13303.421875,17903.2265625,14333.9482421875,0,0,0,2084
44,-2209.76953125,9,1,0,1,1,13366.1181640625,14644.8388671875,12435.0693359375,0,0,0,2085
41,3768.203125,9,0,0,1,1,13518.94140625,13964.515625,17732.71875,0,0,0,2086
40,4626.421875,10,0,0,0,1,13616.904296875,10741.9345703125,15368.3564453125,0,0,0,2087
20,8582.74951171875,11,0,0,0,1,13714.8681640625,6194.51611328125,14777.265625,0,0,0,2088
19,21364.74365234375,11,0,0,1,1,13714.8681640625,6416.51611328125,27781.259765625,0,0,0,2089
39,-6624.193359375,7,0,0,1,1,13714.8681640625,6624.193359375,0.0,0,0,0,2090
46,-7089.67724609375,8,1,0,1,1,13714.8681640625,7089.67724609375,0.0,0,0,0,2091
22,272.810546875,11,0,0,1,1,13714.8681640625,8593.548828125,8866.359375,0,0,0,2092
37,-9259.548828125,11,0,0,1,1,13714.8681640625,9259.548828125,0.0,0,0,0,2093
48,-1032.9306640625,6,1,0,0,1,13714.8681640625,11637.0966796875,10604.166015625,0,0,0,2094
52,11469.4306640625,10,0,0,1,1,13714.8681640625,12174.1943359375,23643.625,0,0,0,2095
50,3722.734375,7,1,0,1,1,13714.8681640625,12532.2578125,16254.9921875,0,0,0,2096
50,3722.734375,7,1,0,1,1,13714.8681640625,12532.2578125,16254.9921875,0,0,0,2097
26,-2165.4375,11,1,0,1,1,13714.8681640625,13248.38671875,11082.94921875,0,0,0,2098
31,6902.6875,11,0,0,1,1,13714.8681640625,13785.484375,20688.171875,0,0,0,2099
21,-6831.16015625,10,0,0,1,1,13714.8681640625,14080.88671875,7249.7265625,0,0,0,2100
52,-5574.439453125,8,0,0,1,1,13714.8681640625,14322.5810546875,8748.1416015625,0,0,0,2101
30,-11958.21850585938,10,1,0,0,1,13714.8681640625,14322.5810546875,2364.36254882812,0,0,0,2102
20,22620.5830078125,11,0,0,0,1,13714.8681640625,14322.5810546875,36943.1640625,0,0,0,2103
52,454.6845703125,5,0,0,1,1,13714.8681640625,14322.5810546875,14777.265625,0,0,0,2104
45,7530.7216796875,3,0,1,1,1,13714.8681640625,16112.9033203125,23643.625,0,0,0,2105
46,-590.86328125,10,1,0,1,1,13714.8681640625,16112.9033203125,15522.0400390625,0,0,0,2106
32,2605.80078125,7,0,0,1,1,13714.8681640625,17008.064453125,19613.865234375,0,0,0,2107
50,-1648.234375,7,1,0,1,1,13714.8681640625,17903.2265625,16254.9921875,0,0,0,2108
28,3653.5087890625,6,0,0,1,1,13734.4599609375,6395.0322265625,10048.541015625,0,0,0,2109
33,2940.67578125,10,1,0,0,1,13754.052734375,13964.515625,16905.19140625,0,0,0,2110
53,8422.52978515625,5,1,0,1,1,14008.7578125,2660.41943359375,11082.94921875,0,0,0,2111
44,2467.775390625,9,0,0,1,1,14051.8623046875,13905.4345703125,16373.2099609375,0,0,0,2112
28,9650.6923828125,11,0,0,1,1,14106.720703125,10741.9345703125,20392.626953125,0,0,0,2113
53,521.181640625,8,0,0,1,1,14106.720703125,14322.5810546875,14843.7626953125,0,0,0,2114
53,-1023.0419921875,7,0,0,1,1,14106.720703125,14322.5810546875,13299.5390625,0,0,0,2115
52,-651.904296875,4,0,0,1,1,14106.720703125,15074.515625,14422.611328125,0,0,0,2116
23,18184.5625,11,0,1,1,1,14263.4619140625,8414.515625,26599.078125,0,0,0,2117
25,3364.6689453125,9,0,0,1,1,14263.4619140625,12890.3232421875,16254.9921875,0,0,0,2118
54,8866.359375,8,0,1,1,1,14302.6484375,0.0,8866.359375,0,1,0,2119
54,8866.359375,8,0,1,1,1,14302.6484375,0.0,8866.359375,0,1,0,2120
40,-2742.3203125,10,0,0,1,1,14302.6484375,24169.35546875,21427.03515625,0,0,0,2121
40,-2742.3203125,10,0,0,1,1,14302.6484375,24169.35546875,21427.03515625,0,0,0,2122
21,-11458.0654296875,11,0,0,1,1,14400.611328125,11458.0654296875,0.0,0,0,0,2123
51,-21752.419921875,8,0,0,1,1,14465.2666015625,21752.419921875,0.0,0,0,0,2124
24,1079.87890625,10,1,0,1,1,14482.900390625,10741.9345703125,11821.8134765625,0,0,0,2125
46,3444.240234375,8,0,0,1,1,14498.57421875,10741.9345703125,14186.1748046875,0,0,0,2126
55,-3119.1396484375,3,1,0,1,1,14547.5556640625,13463.2255859375,10344.0859375,0,0,0,2127
41,-3431.734375,10,1,0,0,1,14678.8271484375,15253.5478515625,11821.8134765625,0,0,0,2128
25,483.67138671875,11,1,0,1,1,14694.5009765625,6624.193359375,7107.86474609375,0,0,0,2129
39,3722.734375,8,0,0,1,1,14694.5009765625,12532.2578125,16254.9921875,0,0,0,2130
19,6007.30078125,8,0,0,1,1,14694.5009765625,12532.2578125,18539.55859375,0,0,0,2131
23,4305.2998046875,11,1,0,1,1,14694.5009765625,13427.4189453125,17732.71875,0,0,0,2132
49,-5899.5400390625,10,0,0,1,1,14694.5009765625,14322.5810546875,8423.041015625,0,0,0,2133
38,13754.2236328125,11,0,0,1,1,14694.5009765625,14322.5810546875,28076.8046875,0,0,0,2134
42,-3395.9287109375,11,1,0,0,1,14694.5009765625,15217.7421875,11821.8134765625,0,0,0,2135
24,-798.5400390625,11,0,0,1,1,14694.5009765625,15575.8056640625,14777.265625,0,0,0,2136
36,3455.6064453125,7,1,0,1,1,14694.5009765625,15754.8388671875,19210.4453125,0,0,0,2137
39,11605.8359375,6,1,0,1,1,14694.5009765625,16470.96875,28076.8046875,0,0,0,2138
20,-17008.064453125,11,0,0,1,1,14694.5009765625,17008.064453125,0.0,0,0,0,2139
31,3722.734375,10,0,0,1,1,14890.427734375,12532.2578125,16254.9921875,0,0,0,2140
29,6166.666015625,9,0,0,1,1,14890.427734375,19693.548828125,25860.21484375,0,0,0,2141
53,488.4169921875,9,1,0,1,1,14945.287109375,13697.7578125,14186.1748046875,0,0,0,2142
45,4100.150390625,4,0,0,1,1,15004.0654296875,13586.7578125,17686.908203125,0,0,0,2143
28,5962.05859375,9,0,0,0,1,15086.353515625,13248.38671875,19210.4453125,0,0,0,2144
53,-2727.96875,8,1,0,1,1,15086.353515625,15649.2099609375,12921.2412109375,0,0,0,2145
43,-1895.46875,3,0,0,1,1,15086.353515625,15933.87109375,14038.40234375,0,0,0,2146
50,1798.84765625,7,0,0,1,1,15160.806640625,15933.87109375,17732.71875,0,0,0,2147
50,1798.84765625,7,0,0,1,1,15160.806640625,15933.87109375,17732.71875,0,0,0,2148
31,8753.853515625,8,1,0,1,1,15176.4814453125,10851.14453125,19604.998046875,0,0,0,2149
34,19210.4453125,11,0,0,1,1,15184.318359375,0.0,19210.4453125,0,1,0,2150
46,-3110.330078125,8,0,0,0,1,15282.28125,13158.87109375,10048.541015625,0,0,0,2151
20,4680.4140625,9,0,0,1,1,15282.28125,15933.87109375,20614.28515625,0,0,0,2152
30,988.93994140625,9,0,0,1,1,15478.2080078125,7877.41943359375,8866.359375,0,0,0,2153
