black,hispanic,married,education,treat,age,re74,re75,re78
0,0,1,13,0,36,28854.649860335896,26910.459847481812,29831.962736964484
0,0,1,16,1,44,36694.34953206976,34799.8974184868,44699.899294537136
0,0,0,16,1,20,27637.56142213857,33390.33051942293,43616.33357350161
0,0,1,14,0,29,47565.378302336474,30437.77811097444,52223.24921535856
0,0,1,11,0,48,22246.041205660622,17607.942565791433,23045.19877945307
0,1,0,4,0,55,27400.350874895936,32268.448624892088,12215.816306044715
0,0,1,13,1,26,25241.18042952796,27163.028418170616,33605.982074134896
1,0,1,8,1,26,12239.613601672938,8375.44481568625,16219.247508269247
1,0,1,14,0,26,17041.065401803753,25697.975526901668,19079.637126286863
1,0,1,10,0,38,20511.331486820673,11923.920884217016,27395.35612183577
0,0,0,11,0,45,36733.65145635597,32028.389498049048,48562.49420371562
0,0,1,11,0,53,29973.349489472886,23739.00987687699,50149.418846836896
0,0,1,13,0,53,50610.00192630963,39436.9766224168,32046.466168486833
1,0,1,9,1,27,16553.853821136858,9739.218916573094,17224.852780151836
0,0,1,10,0,37,15760.024755705652,15824.887241807908,21197.40160271939
1,0,1,10,1,38,14093.98185182604,7530.404165009995,17952.760028773497
0,0,0,20,1,29,27322.09244687029,29923.428929265,26778.104857798106
0,0,0,12,1,22,16641.628210947543,27266.86969178829,26887.618601895756
1,0,1,7,0,46,10385.95955783684,7805.034522122764,8348.883384268225
0,0,1,7,1,31,9916.054786359717,18370.947046784633,29767.41526921355
0,0,1,13,1,48,5517.959718921704,23.21338932846993,21102.219526333563
0,0,1,9,0,58,36358.23093815493,41995.298145099616,64779.82208157522
0,0,1,17,1,21,12377.411257649004,23983.742063176116,63726.14624787664
1,0,1,19,1,25,26919.08714540711,32375.369843880784,42338.21411726627
0,0,0,15,0,20,12258.313720599155,20293.759652099074,32907.75213512691
0,0,1,16,0,49,38898.77309101869,33925.27023566788,30926.643758878683
0,0,1,13,0,35,13071.41445502347,21701.7701272351,33836.07960567765
0,0,1,13,0,25,13430.13904022391,18134.737348223818,33160.859116279236
0,0,1,14,1,42,28311.36759452474,25147.94226999908,35081.102130054045
0,0,1,11,0,37,11464.027118033795,10736.193606123472,14103.472098926675
1,0,0,14,1,23,0.0,0.0,14241.976629351708
1,0,0,10,1,47,21076.370812676036,17559.594324045534,35330.75056297151
0,0,1,15,0,56,22976.193799071592,23283.241010160273,23544.312182084825
0,0,1,10,1,38,4186.847831573312,12348.835099380141,12146.700879116175
0,0,1,16,0,41,7340.086915176333,4777.721529313805,32428.997094711765
0,0,1,10,0,37,20229.138866926525,26375.367763998052,15243.892025986264
0,1,0,12,1,18,9441.882129200463,21015.62237969612,30978.648664267457
0,0,1,7,0,36,0.0,0.0,832.6719743860413
0,0,1,13,1,42,9566.49146663724,12053.417499125266,29441.416365559475
0,0,1,9,1,38,3487.294200414115,13928.741005227223,15350.15114639066
0,0,1,13,1,35,25634.05314456795,29687.458828194984,42453.78842829884
0,0,1,15,1,31,16777.67161968821,19265.222447379485,19883.36465789904
0,0,1,12,0,34,45683.51387488144,49533.76026928372,42144.81153291468
1,0,1,14,1,52,23914.214660181093,19930.978370050514,31394.44214100014
0,0,1,15,1,37,562.7783796972726,5006.360666535107,4995.616960824746
0,1,1,10,1,34,12837.325753619913,8032.2690601257655,16598.28932119831
0,0,0,10,0,35,7171.42543664297,14423.826498409355,6096.540088717044
0,0,1,14,0,39,29451.455100576113,36415.48450846778,21785.104178783728
0,0,1,13,1,23,14714.74317314808,24869.561130541806,18585.37650919353
0,0,1,10,0,48,14848.988061089745,33791.91725412673,19839.718329122046
0,0,1,16,0,58,41664.557215822766,52287.21344507643,37764.97362457959
0,0,1,12,1,36,19104.325579936452,20654.159203968935,27999.60080213596
0,0,1,9,0,59,36837.72755232203,25228.334584186323,23553.011899217076
1,0,1,13,1,27,9100.199929121412,16835.463889723047,21959.406686613394
0,0,1,13,1,41,36692.534460869974,15955.73502566587,5037.543947933082
0,0,1,12,1,42,36444.89869674857,34574.54808636138,57012.12859153158
0,0,1,7,0,30,0.0,0.0,0.0
0,0,1,15,1,33,38064.407971912704,37195.3719465048,24439.790300253142
0,0,1,13,0,50,31796.474436395027,23854.92443656986,22789.82025228962
1,0,1,8,1,45,31571.356834564343,36392.24790138149,37028.48161552832
0,0,1,15,1,41,0.0,1991.5662504621941,16644.62780039126
0,0,1,12,0,36,43742.975804083675,42494.76785257293,39758.57546405496
0,0,1,9,1,43,24597.42995863295,22013.701642097818,24347.85762258756
1,0,1,10,1,55,29445.660196836783,24638.662672243336,22139.379324963636
1,0,1,9,1,24,1756.5717888972104,0.0,4483.501380092056
0,0,0,17,1,46,33710.140258763044,18609.24242324151,42462.47791466718
1,0,1,13,1,30,13648.241426393923,3070.834752396224,13383.429754878365
1,0,1,12,1,24,24008.20523153609,25605.190942436835,41002.71301725661
0,0,0,12,0,24,11356.366491560926,12134.862752299357,0.0
0,0,0,14,0,35,33999.47987591113,37984.04139943281,29768.382442909773
0,0,1,8,1,26,0.0,6832.312693670592,20377.079469054952
0,0,1,12,0,21,10817.99803348776,7538.858840795458,13832.982333279368
0,0,1,8,0,27,7258.072730997346,9826.180316467124,17487.49838072043
0,0,1,12,0,42,20798.495621254955,25954.995245361948,7218.115420672499
0,0,1,13,1,34,12955.13863115465,5380.0413497141835,4830.943699681593
0,0,1,14,1,27,18216.403787018648,21501.51633655202,19259.671181070302
0,0,0,18,1,55,44492.93899458903,42859.6496260711,48942.03834327924
0,0,1,9,0,26,13421.189160284419,16484.454789214607,15910.465724001493
0,0,1,7,0,57,30088.574057464524,21085.991785638013,6724.97999203884
0,1,1,11,0,34,17026.236163913392,22499.772577926266,31895.76504227683
0,0,1,15,1,47,28421.971645271315,35489.339364868865,18715.21001609105
1,0,0,10,1,39,937.1424947420692,3173.406113392537,4348.468974922287
1,0,1,11,1,48,25029.27916511436,20328.02669311413,25847.633035474355
0,0,0,13,0,21,17132.778368721563,8970.036223869118,13112.945986316785
0,0,1,12,1,27,12616.854461836005,15327.595094298293,18926.963117526524
1,0,1,7,0,30,15352.199531805702,14332.47761718987,15968.96803655994
0,0,1,11,1,43,7853.522221345902,0.0,10472.519879627529
0,0,1,13,1,51,0.0,0.0,8748.033775355425
1,0,1,5,1,42,7733.239856239267,6053.717048233246,10327.487429062101
1,0,1,9,0,42,13021.117933761157,12457.22929991087,10388.199481605006
0,0,1,16,1,24,0.0,3681.8046436574878,17342.750975244322
0,0,1,14,0,37,12958.075929084182,860.7608099079262,8679.938737215734
0,0,0,14,1,52,17846.330472913483,19748.181466645794,26042.605146664726
0,0,1,11,0,26,15598.36830459899,26040.20950767989,15410.377082934901
1,0,0,19,0,22,20694.048918551278,14101.32936527959,20305.616582722887
0,0,1,15,1,40,30775.644440974393,35884.6548505159,32191.12816674057
0,0,0,13,0,46,27337.97320463952,45183.90313306895,24418.77849162973
0,0,1,13,0,35,16731.81912569823,28332.544334374288,26051.07064725613
0,0,1,16,1,35,32399.785455308353,37982.236420326095,28198.043308128596
0,0,1,16,1,27,14225.56740511104,19117.464574462123,30562.12791273349
0,0,1,13,0,27,11669.129728728583,6478.05793721794,18038.834705356217
1,0,1,9,1,38,3902.479582671356,1358.5912791889532,4470.441590954685
0,0,1,14,0,33,0.0,0.0,2813.9337116770294
0,0,1,18,0,26,5275.5926905799915,18852.217781260424,18218.58418679654
0,0,1,13,0,37,24408.171116416852,37491.06925995958,32601.059678326223
0,0,1,10,0,35,13000.508415317985,0.0,11985.26249796221
0,0,0,11,0,18,19177.22351612048,12811.998039312803,26409.574212642623
0,0,1,10,1,26,34338.2060856903,24100.599608581724,38728.74276878183
0,0,1,15,1,32,45151.53719937938,37515.51564861863,38918.52724961125
1,0,1,9,1,20,11083.931459500895,15030.941939848919,24838.553044904867
0,0,1,13,0,47,35200.34895133326,26465.451078058573,12750.011839707191
0,0,1,15,0,31,31343.15195455595,21957.683650323786,33789.62871064771
0,0,1,19,1,28,35771.75032173307,27413.029916015897,45350.89755021317
0,0,1,5,1,27,0.0,0.0,5360.213986563733
0,0,1,12,1,33,41868.56844400141,34868.77141003422,43898.71819340432
0,0,0,13,0,32,1225.658582571432,0.0,0.0
0,0,1,15,0,44,32563.05813784668,34250.70964951352,32367.523418236786
1,0,1,10,0,36,7267.122533058377,10045.579212151959,902.3738729489032
1,0,1,13,1,34,14985.194333555693,19312.29738186973,39976.77021782325
1,0,1,10,0,31,2363.025931609358,0.0,890.239815490304
1,0,1,10,1,26,18690.43805408025,4538.293543704158,13569.454643744384
0,0,1,15,0,42,25428.588123192963,12082.971428392284,16091.61108279259
0,0,1,16,0,27,10392.466153368961,26107.26679092414,30892.36664122899
0,0,1,14,0,47,25141.36920898473,40914.37508110882,38019.12514046515
0,0,1,13,0,39,36781.90977923473,31578.83016636123,28565.2425073754
0,0,0,11,0,22,0.0,1904.4304075643886,15939.21962902122
0,0,1,9,0,38,23878.855060151083,32084.632276384527,39506.33160348949
0,0,1,13,0,43,47798.049708098544,39607.08446213887,48579.02336703475
0,0,1,13,0,29,20628.453385196586,28026.28066425127,31086.070769127782
1,0,1,12,1,31,31630.44447720529,27400.317878960217,50423.87200279147
0,0,1,9,0,29,5148.009749248335,9568.55479548162,11784.225094192036
0,0,1,13,1,43,4576.079395682642,4852.6729819751745,19061.92069324963
0,0,1,12,1,45,28322.30834413322,21719.712739890885,11018.911077144874
0,0,1,17,0,39,39352.475224158414,44931.68368137479,39887.617154716194
0,0,1,12,1,28,5848.743840280184,2026.4237594152255,14620.913003251479
1,0,1,11,1,46,23751.402041084722,17321.87236513272,23843.677959687593
0,0,1,8,0,38,23210.401868485707,9915.421425327295,22865.00863531849
0,0,1,10,1,41,3089.086275604088,5669.799064186298,31373.671010494432
0,1,1,9,0,51,0.0,0.0,0.0
0,0,1,7,0,25,0.0,0.0,4015.3843109726913
1,0,1,9,0,23,0.0,0.0,0.0
1,0,1,12,0,27,22887.075230110815,18252.615337932006,25190.277619902117
0,0,1,16,0,29,13120.335432863889,15307.715284224736,16295.341812665562
1,0,1,10,0,22,7143.887449844808,8272.278071243814,20722.068304700475
1,0,1,6,0,39,6464.452310232826,0.0,0.0
0,0,1,12,0,37,48400.074996901574,36041.52954807972,41030.69068040702
1,0,1,11,0,32,20209.119545908572,24281.60536108399,30468.291834727126
0,0,1,11,0,32,21722.618100822794,20459.425295499837,23692.829301047455
1,0,1,10,1,50,26938.940428557846,33997.13674258564,37030.97593754146
0,0,1,12,1,56,39474.98897887682,20750.39573826085,29166.767012337878
0,0,0,12,0,58,21011.217580957462,14762.382087585574,8335.214648191748
0,1,0,12,0,55,30743.434812563246,41575.9194383714,33585.555833263075
0,0,1,12,0,33,17860.994041057394,23203.644389935915,0.0
0,0,1,13,0,59,20950.12109661545,28412.462712202625,31612.80040216088
0,0,1,11,0,26,3065.265205536998,5727.935788408284,10760.195718853949
0,0,1,11,1,34,0.0,4700.1961279043135,34460.82236215507
0,0,0,11,0,30,9221.44753853348,15658.525134479512,32473.61549356181
1,0,0,15,0,21,20204.13727204646,27831.65598374528,21280.953129654958
1,0,0,7,1,39,3577.4687289352605,14463.63631506867,15342.275238375914
1,0,1,12,1,28,10163.091407615997,10876.306957197172,19828.247031820967
0,0,1,11,0,28,22723.34907050057,32169.42756370773,56659.27169192969
0,0,1,20,0,33,30114.403502836394,30813.424136638474,33708.313851363804
1,0,1,9,1,25,15549.837694554257,19087.25765975399,18398.90271592467
0,0,1,13,1,29,29497.763377000905,20532.182513230237,38799.76749801865
1,0,1,10,0,42,25045.869245114605,19433.929314151395,25274.050400168282
0,0,1,15,0,45,0.0,176.01675234924187,14437.567247232393
0,0,1,13,1,46,56732.316423080614,59604.08010934555,58788.375390563495
1,0,1,14,1,31,30589.45097691175,23087.243763747345,32387.31090375456
1,0,0,7,0,47,18445.328920405693,10919.15526192614,27819.18894145889
0,0,0,8,0,53,24011.014794945728,23342.58239737913,19395.067540758755
1,0,1,4,1,47,11488.624306178568,5059.509488123502,18939.775307763364
1,0,1,7,0,45,12623.701970349248,11979.703780732805,0.0
0,0,0,11,1,53,30317.614007409986,33684.348044638034,38473.66347082205
1,0,0,14,0,18,15673.680514100943,12150.591932073281,17416.372231442074
0,0,1,13,1,50,38215.6379016243,35303.79328869155,24681.174695844093
1,0,1,7,0,36,5799.332354399901,4949.619808351057,10481.094342409686
0,0,0,16,1,16,20495.724624580645,25016.675710085143,29200.40764927669
1,0,1,15,1,27,16248.934649395167,18354.40906020157,14192.843098296253
1,0,1,7,1,37,3934.1890155740602,5165.175542356252,12867.675958598758
1,0,1,14,1,33,19234.76769890979,21763.124533335227,38465.3633210845
1,0,1,10,1,44,13641.287403397384,15800.836984169693,23714.431152732726
0,0,0,16,0,34,11892.808918729941,11148.048753173387,4762.840629824648
1,0,1,13,1,33,12166.420210451091,24512.619531046315,21512.278055097293
0,0,1,13,1,26,20655.855702698907,31154.540059338942,31309.37412385679
1,0,1,11,1,22,13092.675461955121,16745.804422938007,28602.4081413049
1,0,1,11,0,36,9547.554855819066,10520.746786302372,2829.1855819405355
1,0,1,10,1,42,14348.579170217017,12796.208144708928,24233.25078277896
0,0,1,9,0,38,10286.28731299835,6643.320482966572,0.0
0,0,1,14,0,31,27234.37553492436,22399.13604127294,35507.0096720671
0,0,1,14,0,24,8822.291342742164,20333.233674350526,8910.830959156056
0,0,1,16,0,33,53360.22441031154,45595.91104977586,50791.197743592274
0,0,1,13,1,52,8018.58122413849,11768.463889719542,35093.42721383551
0,0,1,10,0,51,27233.96212115331,26962.48353703452,35119.373087841916
0,0,1,12,1,25,9504.668497903052,19517.476224685684,25023.420605387782
0,0,1,14,1,36,34960.928387272084,32145.8165061544,43444.18675872256
0,0,1,16,1,30,21613.945217652996,24477.555196476667,30490.734563801896
0,0,1,13,0,29,11697.486401864853,18534.428957422155,4110.9813584517
1,0,1,5,1,41,0.0,0.0,6106.419303652311
0,0,0,17,0,26,28507.968783847256,42726.80960005349,40958.98454432112
1,0,1,5,0,32,8217.401735586343,0.0,484.6705748482018
1,0,1,10,1,36,23388.85434945467,19722.515621870894,30549.762130481417
0,0,1,15,1,30,3428.503047434464,10046.33833329806,33670.6991613424
0,0,1,15,1,20,11082.285234098865,1022.7741513786787,30897.43083477064
0,0,0,12,0,16,3564.6974521568154,9532.366532087734,12888.010819954587
0,0,1,14,1,51,20973.469892347337,15334.555559308315,18243.49701830384
0,0,1,12,1,41,10245.768458527758,16414.519558212713,25063.18062013492
0,0,1,14,0,40,21553.583623355615,30931.515230838897,33274.923974036836
1,0,1,13,1,24,5292.88412719374,10172.96658229906,30554.668479679567
0,0,1,10,0,44,0.0,0.0,0.0
0,0,1,7,0,50,16399.55132657712,9752.388597162284,19229.704477967505
1,0,1,13,1,45,6115.586173074218,1031.048312593939,19669.72693516327
0,0,1,17,0,39,14669.209262610966,32348.230082645678,26520.01961608581
0,1,1,15,0,27,29564.29606804838,26979.829702533054,48268.95414698537
0,0,1,11,0,30,42219.76595630395,34398.9299872965,41978.7910524827
0,0,1,9,0,29,25173.907917246168,23154.04564351166,12881.5583617622
1,0,1,7,1,23,0.0,0.0,8172.526908579695
0,0,1,14,1,22,28774.129487065493,34914.400874930376,60781.18840584358
0,0,1,16,0,28,47602.30166257968,58281.53942145692,66165.68222160105
0,0,1,15,1,27,5171.219117735987,6242.973266971827,23519.68683807391
1,0,1,8,0,51,4136.548642790853,5258.324162066889,2695.841383449804
1,0,1,12,0,27,18124.19040215817,28094.093379820148,29657.752245990174
0,0,1,10,1,19,26009.108606981623,30033.396674779775,26038.334320753787
0,0,1,10,0,43,10580.786429728008,29194.93570698027,19746.54585105386
0,0,1,9,0,52,15137.079637436671,12121.414934419943,24285.661419931654
0,0,1,16,0,33,16912.320543275193,25223.475301256534,9241.517494332416
1,0,1,15,0,26,9458.915707263845,19644.384343955076,30174.258294950374
0,0,1,13,1,43,12817.022338768591,16459.88907813719,34962.765061570484
0,0,1,15,1,42,24903.467218116843,24425.274109504942,8575.734582705907
1,0,1,7,0,43,391.00738195559643,861.9978602458377,8189.383773833358
0,0,1,11,0,37,33978.200452251906,22231.78348472256,32801.59788515096
1,0,1,7,0,31,19909.933870145178,19724.079327481515,16649.904686894854
1,0,0,13,1,31,27522.778679247604,25204.44609473266,15372.527811231415
0,0,1,9,0,35,9277.62109685344,14403.508085321993,22327.879702845363
0,0,1,12,1,43,28606.1870655669,29734.978375306346,22275.421136360925
0,0,1,12,0,23,12604.233281189598,18708.48337017475,17961.134437399793
0,0,1,7,0,23,0.0,0.0,0.0
0,0,1,9,0,28,17576.139127027865,20923.047888681856,18446.47525483896
0,0,1,12,0,41,38637.023200244366,36268.445124276666,43561.06571803409
1,0,1,10,0,42,12270.612337478105,1255.44293412739,0.0
0,0,1,12,0,56,15677.8544458677,9555.49976362387,0.0
0,0,1,8,1,20,2789.433209753148,13768.762666740455,26873.511970669188
0,0,1,10,0,36,5528.911240808962,0.0,2751.482614605724
1,0,0,12,1,17,15137.078452819225,21923.670618426786,11560.001120562938
1,0,0,7,1,34,34105.14953184829,18516.20864184617,37121.526711404105
0,0,0,13,0,38,15881.984768616945,12162.614875355373,4695.970409739544
0,0,1,12,0,33,31155.544814449662,19638.9470121157,28767.42195986954
0,0,1,12,0,30,30313.433661748644,38013.00472677799,34699.51950907907
0,0,1,15,1,41,38787.338952260194,36865.19937397831,41934.316127664664
1,0,1,11,1,27,12942.419080096483,10408.117268499982,30492.82709572303
0,0,0,12,1,23,17336.612329443753,26265.675892219384,25591.5374652159
1,0,1,11,0,45,21550.01411216873,17702.079672917414,28465.255541538725
0,0,1,11,0,39,18665.114755148697,960.5242977265589,2673.384813162851
0,0,1,7,0,48,25871.37747548396,28135.415224311997,47710.16177273009
0,0,1,14,1,25,7091.601418976919,20757.57217721306,13922.355517159709
0,0,1,13,0,36,33047.39183391788,33388.36833331994,38611.557903719266
0,0,1,10,1,42,33261.73591760971,32473.577390228464,45592.31783376623
1,0,0,11,1,29,10995.143409318498,14634.968859546267,24386.98238554616
1,0,1,15,0,31,13753.12732295864,10270.530097988325,10950.30507448125
1,0,1,11,1,49,13909.961011589074,10481.240260364424,26453.41530720519
0,0,1,12,0,53,45139.48406761328,38085.11658650203,34028.32590780781
0,0,1,15,0,24,12280.672278417504,16744.171788824817,36460.562292559276
0,0,1,10,0,25,975.8270284811479,0.0,28983.479540627446
0,1,0,13,0,16,3810.7446301839536,0.0,0.0
0,0,1,16,1,31,25498.05317029865,29734.246613609277,20509.35063998385
0,0,1,12,1,37,35768.98659858287,30546.477196405085,13942.707248975174
1,0,0,7,1,46,17099.454185085586,9175.7108806057,25697.493606447195
0,0,1,9,0,51,26590.022458992808,24485.98154865295,22198.484438680138
1,0,1,14,1,30,7445.132763113115,2743.5179927759327,5094.015013754778
1,0,1,18,0,23,29482.77015548707,22433.3390219432,25063.321810837217
1,0,1,10,0,50,15194.990298641427,13683.673240756758,21055.418380014416
0,0,1,12,0,36,32876.8180093176,26773.255403517156,49197.47848987742
0,0,1,9,0,31,0.0,0.0,0.0
1,0,1,9,0,44,2687.9294090437797,2946.6275462652793,0.0
0,0,1,15,1,42,17173.804225252603,9111.433217047248,29500.56326302549
0,0,1,14,0,37,29237.32180247824,41602.21953840297,33806.48265026989
0,0,1,7,0,42,0.0,0.0,0.0
0,0,1,9,0,44,8145.415460104312,20529.95387591895,0.0
0,0,1,14,1,34,45568.74178293244,46394.63890548264,48374.74048898479
0,0,1,17,0,39,47732.732636253684,40139.00592789422,34345.23262090885
1,0,1,10,1,36,25718.1416682741,22621.791650541007,16249.471057497525
0,1,1,12,1,43,21428.036898530085,6937.6672234792,41182.54709663737
0,0,1,9,1,29,17872.421662072724,0.0,29613.940195086834
1,0,1,9,0,24,4980.056845967996,6942.436688704087,5948.2956517468665
0,0,1,16,0,20,24463.090767151498,5535.917191063998,17444.38871673528
0,0,1,13,1,39,40150.334069906705,27334.29104514307,48911.48427965889
1,0,1,9,1,41,14458.765838833131,10232.015403435338,29550.799589722334
1,0,0,14,1,36,14054.591434075106,20248.820936329197,25606.607341372863
0,0,1,11,0,43,11760.55495988423,15103.143140954391,32520.846980095714
0,1,1,8,1,26,20247.164353962107,10386.95927105387,16327.825793417811
0,0,0,15,1,32,27262.71599223891,25691.554970028155,16174.053100645498
0,0,1,17,0,28,4361.522329116069,11246.580969635603,10131.382171410145
0,0,1,16,0,26,6322.349906609143,8263.336206125532,10239.386615554435
0,0,1,8,0,48,29690.329694716827,39267.44859624205,32065.19039772408
0,0,1,7,0,20,1727.5110746248938,3264.18332045482,5526.37040647844
0,0,1,11,0,43,44042.67212310966,39078.962833254904,33933.49504100156
0,1,1,8,0,35,22750.848700991526,23340.12962686306,26993.587635553922
0,0,1,14,0,45,14759.796205141938,4100.89252514474,27606.862367347487
0,0,1,14,1,32,962.8317199683879,0.0,7072.714627246466
0,0,1,13,1,36,39311.77364757707,42007.85546196971,48021.08227005451
0,0,0,9,0,36,25027.39497038366,20048.936167252497,33846.04137304794
0,0,1,13,1,41,5856.801811667248,3143.709016400291,17242.93138269652
1,0,1,9,0,56,11270.03008207769,11299.02428835334,21395.930628801267
0,0,1,13,1,38,34276.87078517787,32608.27962025639,36421.393197268735
0,0,1,16,0,39,9579.053737671298,21382.076520901282,7600.41619371036
0,0,1,17,1,48,18739.55931914036,22597.605932135964,39399.34904873324
0,0,1,11,0,26,15350.114957253685,10687.876340244173,15680.764709141167
1,0,0,13,1,22,275.43695776865025,3525.858706927056,17923.95454548396
0,0,1,14,0,40,7883.703887110953,10438.440673819083,10568.520958813615
0,0,1,12,1,39,0.0,10761.926823665763,12901.183914953996
0,0,1,11,0,39,34070.82906644552,41153.37604690109,28933.059922135915
0,0,1,12,1,22,597.6359984454357,0.0,6306.071736518224
0,0,1,11,0,42,7356.011982982589,8098.742238380728,34139.07829315758
0,0,1,13,0,30,22978.528032226932,33380.17027531121,46965.378577178286
0,0,1,13,1,42,26521.48259787168,29152.416770481806,29595.352286425332
1,0,0,13,1,30,14940.955082047083,13514.432829221494,27510.815188062108
0,0,0,12,0,18,12371.627039344643,22097.881634815752,28856.777437238095
0,0,1,9,0,54,33979.40004033882,35761.69849825163,27751.850219900607
0,0,1,9,0,40,10615.000563069061,20281.02912329108,37623.388347339096
1,0,0,8,0,43,0.0,0.0,0.0
0,0,1,15,0,54,50947.17553147509,55514.985735283175,47849.03799220933
0,0,1,9,1,41,18504.254139334214,2608.7301881532076,17462.730797883218
0,0,1,13,0,25,431.17248631720577,3113.1201661078485,143.50795294460113
1,0,1,11,0,59,27615.421015564913,27360.849222205397,27153.692527374544
0,0,1,13,1,26,9351.924173281419,31512.320526501906,30080.6217138523
0,0,1,9,0,41,18728.995542210454,23374.159909537237,7603.533887538459
0,0,0,13,0,33,24480.092272642687,17089.860321869593,24244.03991603624
0,0,1,10,0,21,4746.737533993117,0.0,0.0
0,0,0,12,0,25,14927.783296566005,12807.028216433031,10417.45587413715
0,0,1,7,0,47,10453.384939355135,8374.84874227989,0.0
0,0,1,15,0,32,23770.118851024585,32507.632794654666,37663.22030030626
1,0,0,15,1,18,21348.14283707718,7873.421527800286,28582.656499197958
0,0,1,11,0,41,17578.14651480625,20681.94325061317,14588.175999086407
0,0,1,16,1,25,31649.361868135376,18364.079837745358,15668.758840454226
1,0,1,13,1,28,18330.62494791523,11511.525240238529,11314.23100991466
0,0,1,13,1,24,15989.38510254399,29631.05476525068,22890.946828648142
0,0,0,16,1,42,19139.460813452923,28263.443915542335,29670.200239025384
1,0,1,8,0,27,19376.475589700683,16073.221295099722,19976.57108062967
0,0,1,6,0,36,24781.38195814487,4227.790013473077,0.0
1,0,1,15,1,25,17087.64893656077,20380.770039970328,30160.498189461377
0,0,1,15,1,28,20869.60672994257,27143.280961770746,54223.08943617964
0,0,1,13,1,26,35349.33311234554,31077.447917991864,27584.540313676454
0,0,1,14,1,34,45867.69924014163,49302.038963639054,54294.94095728778
1,0,1,13,1,35,20060.03780135089,23966.503161020388,39625.660486690984
0,0,1,15,0,39,26892.912556394545,23374.712921211343,29566.72743137534
0,0,1,16,0,45,28361.18247420405,32954.63511786705,19365.577261242535
0,0,1,14,0,20,0.0,0.0,13103.368653088684
0,0,1,12,1,34,21832.586761750877,26533.95668848118,27114.010856814693
0,0,1,15,1,59,27091.66626008668,28079.544057698105,24241.148321348555
1,0,1,12,1,29,23294.06480379546,31651.89552095532,28360.769290495053
0,0,0,11,0,39,7792.105146213506,9533.859834965098,13645.848963411076
0,0,1,12,1,42,13977.640490168376,7292.238754062075,20392.219728826814
0,0,1,13,1,48,20462.215035074205,25321.908101460387,42730.521046954
0,0,0,12,0,47,2042.0315800649478,4112.4555387418295,16012.145270322955
1,0,1,9,1,35,13324.423743539246,13940.633186510378,23533.22556438933
0,0,0,15,0,40,21922.228813488757,23263.84365991113,7256.538053511873
0,0,0,14,0,32,25513.35263578245,10346.382507488688,27539.526556761928
1,0,0,9,1,29,18207.248768628335,9893.149481006094,16926.988420494687
0,0,1,15,1,34,20881.2275087057,13179.52702584775,16792.41416010222
0,0,0,9,0,17,3435.294113193231,3153.479863412682,7205.621051145086
0,0,1,12,1,39,42908.41714538612,49128.86205096024,43707.2598543335
0,1,0,1,1,54,0.0,0.0,4877.918033552502
0,0,1,10,1,42,31419.028050423196,23840.577461418827,26123.336493695468
0,0,0,13,1,36,13419.896748457477,18876.857442058812,17456.93305343746
1,0,1,9,1,38,15309.764720240071,7927.387411580334,24231.67667659306
1,0,1,6,0,48,11442.944501264268,12934.933274339728,20391.058676565284
1,0,1,3,0,56,24232.676689331154,28600.679330946637,16077.444851521406
0,0,0,7,1,17,0.0,0.0,6239.169147618513
0,0,1,13,0,40,24412.875946892553,28161.683657444242,34531.398967572095
0,0,1,14,0,37,21588.747784418876,32984.2316658149,31477.421164104257
0,0,1,16,0,29,43662.42230851352,53553.40591505475,55218.31175682955
0,0,1,13,0,43,3400.384944157351,0.0,13907.151398675429
0,0,1,10,0,38,18783.07872324553,13305.85683527253,14776.650141184384
0,0,1,15,1,39,41707.974177654294,32845.82380923727,81764.35564684124
1,0,1,11,1,46,8866.921449409416,7431.860892648472,9863.609055398709
0,0,1,14,1,26,21236.17820693883,27780.71989151179,34856.93478012116
0,0,0,17,1,19,8583.81737053859,9381.981255450906,27491.19620994066
0,0,1,15,0,39,10507.348822970891,7617.467734628377,0.0
0,0,1,10,0,46,25699.178887324324,33203.211484124724,22743.689143632124
0,0,1,17,0,32,36824.98373056437,39659.63360024174,60280.748867706396
0,0,1,9,0,26,5103.979595064635,0.0,30158.096306201995
1,0,1,5,0,44,6507.121502403816,11666.885151432227,1102.8540219367424
0,0,1,11,1,65,11248.266878554237,14816.797360745517,25277.91533039816
0,0,1,17,0,42,36042.76980120872,24520.12495780992,34653.29846454943
1,0,1,10,0,26,10613.57534033998,8239.444163042892,12038.230318975639
0,0,1,17,0,30,27808.24722446246,31198.16609993199,19703.577920341137
0,0,1,12,0,31,7010.795434941279,0.0,4391.783671695619
0,0,1,10,1,40,0.0,3556.5846145825526,5161.584693997634
1,0,1,9,0,53,31719.582393673372,25763.543816804515,22349.737031750818
0,0,1,15,1,31,17175.218150167846,24691.605123119036,36489.972522810895
0,0,0,14,0,51,15912.132243496671,34532.94715461142,38827.88699963667
0,0,1,12,0,24,0.0,0.0,0.0
0,0,1,14,0,36,10975.104007955244,19013.89895069447,29493.618195314866
0,0,1,16,1,54,46934.00770204734,41825.534761765804,34176.54444038749
0,0,1,16,1,55,57996.026648106286,57953.60415955801,67756.93283222035
0,0,1,15,0,50,42411.00245924437,30176.114854500593,41242.686106735026
1,0,1,15,1,23,23447.020161853394,19897.27538650501,33196.07718616836
0,1,1,8,0,31,26682.4655022392,11607.705252435073,5493.749018330676
